Price,Close,High,Low,Open,Volume
Ticker,ICLN,ICLN,ICLN,ICLN,ICLN
Date,,,,,
2010-02-18,13.825017929077148,13.8322223761714,13.688136182501951,13.688136182501951,23600
2010-02-19,13.551258087158203,13.810612756000248,13.508032767053914,13.810612756000248,12100
2010-02-22,13.421582221984863,13.760184493174696,13.356744921784827,13.760184493174696,27400
2010-02-23,13.01093864440918,13.327927576935275,13.010938644409181,13.327927576935275,23700
2010-02-24,12.902873992919922,13.119001987712934,12.874057568198051,13.119001987712934,27300
2010-02-25,12.845236778259277,12.866850122349062,12.485022621410605,12.72996835799634,25500
2010-02-26,12.88125991821289,12.967711935725333,12.794809274808648,12.794809274808648,14400
2010-03-01,12.94609546661377,12.953299914178553,12.794806190076953,12.874053739181688,12800
2010-03-02,12.989323616027832,13.162226254746834,12.917280506367907,12.917280506367907,26700
2010-03-03,13.34233283996582,13.464805709548422,13.111795997012212,13.111795997012212,100500
2010-03-04,13.407170295715332,13.508029811929898,13.320718300311528,13.508029811929898,22700
2010-03-05,13.594483375549316,13.594483375549316,13.421579364796058,13.421579364796058,27000
2010-03-08,13.42878246307373,13.752975733009514,13.399966046917145,13.752975733009514,14100
2010-03-09,13.32792854309082,13.42878810316167,13.277498763055396,13.363949421942282,9200
2010-03-10,13.50803279876709,13.608892337283274,13.421580784247393,13.450398580456676,29500
2010-03-11,13.644913673400879,13.644913673400879,13.508031898743354,13.601686981967095,20700
2010-03-12,13.680932998657227,13.861040070320605,13.623298790689262,13.861040070320605,11600
2010-03-15,13.49362564086914,13.652120792244235,13.443195865107368,13.508034540832028,49900
2010-03-16,13.536849021911621,13.601686307631711,13.472010362083536,13.601686307631711,17500
2010-03-17,13.709752082824707,13.760181847789818,13.601686730347428,13.601686730347428,23800
2010-03-18,13.443196296691895,13.839431439633824,13.435991846479157,13.839431439633824,20900
2010-03-19,13.176634788513184,13.39996718560941,13.140612547621544,13.176634788513184,17300
2010-03-22,13.111798286437988,13.155023608512286,13.018141818817426,13.03255071754493,45700
2010-03-23,13.284698486328125,13.356741592503177,13.111795855972778,13.111795855972778,18500
2010-03-24,13.22706127166748,13.335125219329228,13.22706127166748,13.291899915086058,19700
2010-03-25,13.183838844299316,13.450397950314457,13.183838844299316,13.327925070379083,35500
2010-03-26,13.378353118896484,13.472009566051089,13.205450494274038,13.205450494274038,36300
2010-03-29,13.608891487121582,13.608891487121582,13.47201108600301,13.493623057701695,32900
2010-03-30,13.572870254516602,13.695343129256928,13.486418247714239,13.688138680847729,21900
2010-03-31,13.572870254516602,13.702547577666127,13.572870254516602,13.5944835997442,44500
2010-04-01,13.695343017578125,13.75297723027371,13.623299908181638,13.64491325323299,18600
2010-04-05,13.760178565979004,13.853833625133415,13.731360779095978,13.853833625133415,111500
2010-04-06,13.745776176452637,13.774593976971017,13.659324149005858,13.774593976971017,65800
2010-04-07,13.990718841552734,14.048353055534193,13.861041516567438,13.861041516567438,138900
2010-04-08,13.97630500793457,13.97630500793457,13.803402427061423,13.911466368343694,30500
2010-04-09,13.947491645812988,14.23566267690254,13.9186738556501,14.23566267690254,8900
2010-04-12,14.077170372009277,14.185234347794923,13.947493051423299,13.947493051423299,38000
2010-04-13,14.178030014038086,14.214050881554892,14.091578008246529,14.149212220738228,32600
2010-04-14,14.350933074951172,14.394158392068347,14.228460198029131,14.29329886075892,29500
2010-04-15,14.458995819091797,14.509425580436641,14.307706535057264,14.408566057746953,79800
2010-04-16,14.055557250976562,14.408566977020605,13.91867547994462,14.408566977020605,26300
2010-04-19,13.767380714416504,13.861035757936438,13.616090106752019,13.680928742307158,21700
2010-04-20,13.925880432128906,14.012332441726176,13.832225347997603,13.832225347997603,40800
2010-04-21,13.709752082824707,13.983514252967323,13.66652539219058,13.983514252967323,32700
2010-04-22,13.709752082824707,13.803407164315907,13.335129008643833,13.472010780769159,37100
2010-04-23,13.839431762695312,13.839431762695312,13.594487320286245,13.817819785660975,27200
2010-04-26,13.680932998657227,13.91867427828857,13.623298790689262,13.91867427828857,36800
2010-04-27,13.205451965332031,13.601687019134685,13.183838619556079,13.601687019134685,23500
2010-04-28,13.090184211730957,13.371150850780193,12.967711327561881,13.371150850780193,22300
2010-04-29,13.608891487121582,13.616095935723834,13.111796900538844,13.111796900538844,41600
2010-04-30,13.255882263183594,13.587280041169947,13.255882263183594,13.515236926467859,38200
2010-05-03,13.551258087158203,13.55846253619361,13.263086996282684,13.263086996282684,8700
2010-05-04,12.888463020324707,13.263086100206808,12.823624357494802,13.263086100206808,46300
2010-05-05,12.36255168914795,12.701152554933225,12.348142790831595,12.701152554933225,20300
2010-05-06,11.86545181274414,12.41297740287334,11.51244216399789,12.312117895833762,41100
2010-05-07,11.570079803466797,12.1464233521268,11.289113165136278,11.663736265649058,134400
2010-05-10,12.40577507019043,12.549861282607937,12.225667991722524,12.52104349048125,42500
2010-05-11,12.110398292541504,12.240075595201402,12.045559641211554,12.240075595201402,13900
2010-05-12,12.218462944030762,12.376958044732959,12.168033184392023,12.376958044732959,28300
2010-05-13,11.959110260009766,12.319324416190131,11.923088019926954,12.319324416190131,44000
2010-05-14,11.65653133392334,12.081584185341416,11.562874875620063,12.081584185341416,29300
2010-05-17,11.346745491027832,11.735777424577723,11.130616868073654,11.735777424577723,51500
2010-05-18,11.058576583862305,11.598897901893608,11.044167685595509,11.598897901893608,13400
2010-05-19,11.036959648132324,11.0585729885056,10.799218400457171,11.0585729885056,21400
2010-05-20,10.755996704101562,10.91449046438134,10.47502936842617,10.799222025249104,32800
2010-05-21,10.9072847366333,11.094595572941003,10.511049033230986,10.511049033230986,27200
2010-05-24,10.647929191589355,10.943304659970975,10.647929191589355,10.943304659970975,34000
2010-05-25,10.547070503234863,10.547070503234863,10.100405042057352,10.402984294358149,47400
2010-05-26,10.41739273071289,10.792015070933088,10.395780075155978,10.792015070933088,17400
2010-05-27,11.015347480773926,11.03696013504682,10.71997201984676,10.71997201984676,27800
2010-05-28,10.957714080810547,11.000940079577115,10.842445666838287,11.000940079577115,14100
2010-06-01,10.58309268951416,10.950511331318442,10.58309268951416,10.712770018869564,15700
2010-06-02,10.777608871459961,10.792017082165081,10.467824440178166,10.63352332913845,18400
2010-06-03,10.9072847366333,10.993736050403156,10.784811870362512,10.88567139290036,7700
2010-06-04,10.489439010620117,10.907287475629923,10.482234560899983,10.683954343684752,45600
2010-06-07,10.25889778137207,10.604703687390602,10.25889778137207,10.604703687390602,18000
2010-06-08,10.251692771911621,10.338144758964814,10.10760727191273,10.258897218675031,15400
2010-06-09,10.194058418273926,10.453413001416965,10.150833112452652,10.230079964494221,9300
2010-06-10,10.799217224121094,10.856851418064137,10.43900316845018,10.626314642291964,15900
2010-06-11,11.022553443908691,11.022553443908691,10.784812153046584,10.784812153046584,15100
2010-06-14,11.087390899658203,11.325132164724119,11.087390899658203,11.166637758995538,16400
2010-06-15,11.61330509185791,11.642121510044472,11.08739206240046,11.08739206240046,14500
2010-06-16,11.534056663513184,11.613304212212599,11.375562253168285,11.375562253168285,11200
2010-06-17,11.570079803466797,11.699757136268001,11.51244558601161,11.534058932847856,20900
2010-06-18,11.65653133392334,11.670940231217395,11.584488221561143,11.65653133392334,19600
2010-06-21,11.695808410644531,12.008569679905502,11.652167722725837,11.841279220123457,21400
2010-06-22,11.390320777893066,11.797637100669828,11.38304709871514,11.797637100669828,177400
2010-06-23,11.528518676757812,11.601253392420803,11.29576578312994,11.41214188311574,29000
2010-06-24,11.193936347961426,11.426688533492307,11.186662668749529,11.426688533492307,4300
2010-06-25,11.353951454162598,11.361225132301746,11.092105284058407,11.25212273483903,10300
2010-06-28,11.186661720275879,11.441234228202008,11.186661720275879,11.441234228202008,15800
2010-06-29,10.655693054199219,11.012095610900966,10.648420070571218,11.012095610900966,15300
2010-06-30,10.619331359863281,10.837536238138185,10.575689968014467,10.575689968014467,9600
2010-07-01,10.830259323120117,10.859353342582478,10.510224415378003,10.73570358645341,13200
2010-07-02,11.019370079040527,11.077558117839802,10.837532284378762,10.953909055633448,16800
2010-07-06,11.164839744567871,11.535788281117192,11.128472050569213,11.535788281117192,25800
2010-07-07,11.695808410644531,11.695808410644531,11.281218407135787,11.317586109505518,15200
2010-07-08,11.761268615722656,11.761268615722656,11.652166216374072,11.710354255180802,20500
2010-07-09,11.972197532653809,11.972197532653809,11.688531069094276,11.688531069094276,11600
2010-07-12,11.739450454711914,11.943109334046719,11.666716428882626,11.943109334046719,12600
2010-07-13,11.855822563171387,11.863096240764241,11.768541206681434,11.768541206681434,4700
2010-07-14,11.89946460723877,11.928557930245498,11.797634508434857,11.804908186014575,3900
2010-07-15,12.008567810058594,12.008567810058594,11.804908985962184,12.001294131985983,34600
2010-07-16,11.73217487335205,12.001295442169672,11.73217487335205,12.001295442169672,16500
2010-07-19,11.841279029846191,11.870372358887002,11.732175230833954,11.746722589010577,11300
2010-07-20,12.081304550170898,12.095850520625316,11.768543294746411,11.768543294746411,16800
2010-07-21,11.892192840576172,12.190406732702902,11.841278476649029,12.190406732702902,10800
2010-07-22,12.284958839416504,12.357694222168174,12.030387080753716,12.030387080753716,8400
2010-07-23,12.437702178955078,12.444975855316422,12.234043402773201,12.357693126292213,14000
2010-07-26,12.532258987426758,12.539532664827243,12.306780537260202,12.408609246242754,8400
2010-07-27,12.364969253540039,12.619542427398889,12.328602251836855,12.532259681074185,25300
2010-07-28,12.263141632080078,12.372244034227403,12.22677323982276,12.34314932042155,10900
2010-07-29,12.175859451293945,12.241321173127169,12.008569000970096,12.241321173127169,8300
2010-07-30,11.819457054138184,11.92128577866466,11.81218337562739,11.92128577866466,7000
2010-08-02,12.139491081237793,12.154037049879653,12.023115008229572,12.023115008229572,7700
2010-08-03,12.139491081237793,12.24131979829193,12.139491081237793,12.139491081237793,18000
2010-08-04,12.226771354675293,12.226771354675293,12.14676367866956,12.20495170999741,14600
2010-08-05,12.27041244506836,12.277684734509242,12.197677064851659,12.26313876831549,7800
2010-08-06,12.277688026428223,12.284961705131325,12.168585620506402,12.21949998411576,14500
2010-08-09,12.423158645629883,12.423158645629883,12.226773485432354,12.226773485432354,8300
2010-08-10,12.219498634338379,12.31405505972156,12.088576594081383,12.219498634338379,15600
2010-08-11,11.688533782958984,11.994021348225601,11.637619419966605,11.994021348225601,11200
2010-08-12,11.659441947937012,11.710356317445195,11.455783082591761,11.615800564318384,13500
2010-08-13,11.63034725189209,11.790364040267043,11.615800586429032,11.710356339735828,11100
2010-08-16,11.652164459228516,11.70307881209249,11.58670275202853,11.630343427724497,13300
2010-08-17,11.863096237182617,11.914010593005077,11.768541203128356,11.848550269313447,14300
2010-08-18,11.73217487335205,11.863098318327522,11.659440859310026,11.863098318327522,8700
2010-08-19,11.521244049072266,11.666714855740763,11.441234966673349,11.608526116879634,22700
2010-08-20,11.339402198791504,11.441230894831987,11.230299132619027,11.441230894831987,4200
2010-08-23,11.346680641174316,11.528518467515852,11.288492592237526,11.390321331048781,8200
2010-08-24,11.106653213500977,11.186661596192097,10.953909432977083,11.121199876873833,17200
2010-08-25,11.113926887512207,11.113926887512207,10.85935436662428,10.975730455448042,27100
2010-08-26,11.157567024230957,11.27394310008557,11.099378986303652,11.237575402966971,32300
2010-08-27,11.455780982971191,11.463054661183884,11.164840791024853,11.252122848608755,11900
2010-08-30,11.237576484680176,11.477602337648895,11.237576484680176,11.324858549972785,50000
2010-08-31,11.29576587677002,11.383047952482926,11.23757782629475,11.23757782629475,7700
2010-09-01,11.659441947937012,11.70308263789938,11.455783082591761,11.455783082591761,34100
2010-09-02,11.81218433380127,11.86309870019455,11.659441234621427,11.724902959216342,12000
2010-09-03,11.921286582946777,11.95038129895286,11.826731530551838,11.928560261948297,10100
2010-09-07,11.73217487335205,11.863098318327522,11.71762890293108,11.863098318327522,11000
2010-09-08,11.790364265441895,11.877647034512238,11.761270933960146,11.841280023331915,6800
2010-09-09,11.819457054138184,11.906739808955395,11.753995334853355,11.906739808955395,3700
2010-09-10,11.834003448486328,11.863096772850497,11.797635058890853,11.863096772850497,4400
2010-09-13,11.99402141571045,12.001295094366334,11.928559695119827,12.001295094366334,6200
2010-09-14,12.168583869934082,12.212225935874352,11.870370022569714,11.870370022569714,6300
2010-09-15,12.044933319091797,12.14676341216542,11.979471611870204,12.14676341216542,1800
2010-09-16,12.124945640563965,12.13221931968997,12.052210236616345,12.13221931968997,12000
2010-09-17,11.928560256958008,12.066757383304259,11.928560256958008,12.05948370430578,10100
2010-09-20,12.015841484069824,12.030388840210131,11.87764437536139,11.914011378399918,7100
2010-09-21,12.023115158081055,12.139491232539742,12.001294123877962,12.04493480497191,6500
2010-09-22,12.052207946777344,12.168584016057885,12.015840945369241,12.146764370137893,8300
2010-09-23,12.015841484069824,12.124943880497645,12.001294127929517,12.088576877459118,8000
2010-09-24,12.2485933303833,12.255867008273711,12.183131616681825,12.255867008273711,23300
2010-09-27,12.197680473327637,12.25586851629846,12.146766109142217,12.212227830898437,8300
2010-09-28,12.364969253540039,12.364969253540039,12.161310436990522,12.212226181612042,16900
2010-09-29,12.401337623596191,12.510441415368538,12.219499820392068,12.372244296485949,39000
2010-09-30,12.561354637145996,12.69227806552906,12.40133649698349,12.568628315090857,13400
2010-10-01,12.495894432067871,12.626817876262393,12.423159031147316,12.554082475341838,19600
2010-10-04,12.306782722473145,12.583175576207754,12.27041571632545,12.583175576207754,16000
2010-10-05,12.634088516235352,12.655908160144618,12.50316510353156,12.655908160144618,3800
2010-10-06,12.619544982910156,12.714100038873545,12.554083256738398,12.699552680321494,10900
2010-10-07,12.641362190246582,12.728644937377396,12.532259796817216,12.728644937377396,9300
2010-10-08,12.655906677246094,12.692275058353651,12.583171302342862,12.626813359671933,10500
2010-10-11,12.866844177246094,12.917758543473726,12.743194407559375,12.743194407559375,9100
2010-10-12,12.765009880065918,12.87411364320602,12.6631811809346,12.87411364320602,10500
2010-10-13,12.917757987976074,12.983219709542983,12.89593695168298,12.961398673249889,11400
2010-10-14,13.005038261413574,13.21597076584868,12.917756898229035,12.968671257972058,56400
2010-10-15,12.866844177246094,13.143237045615706,12.85229681909179,13.092322679388074,18500
2010-10-18,12.946846961975098,12.975941667248632,12.823197239186387,12.823197239186387,13900
2010-10-19,12.394064903259277,12.830474505992168,12.314055828679177,12.830474505992168,28700
2010-10-20,12.612269401550293,12.685004796028693,12.51044068166789,12.51044068166789,19500
2010-10-21,12.437702178955078,12.641359567825042,12.335872097208183,12.56135190247409,22500
2010-10-22,12.510441780090332,12.626817866548741,12.44498005804343,12.626817866548741,12100
2010-10-25,12.648638725280762,12.735921492127623,12.481348258412833,12.481348258412833,27400
2010-10-26,12.532258987426758,12.604994374119487,12.430430278444206,12.597720696719003,11700
2010-10-27,12.488615989685059,12.546804010764244,12.335871567282286,12.510437017831698,25600
2010-10-28,12.524985313415527,12.735917796150305,12.452251314015228,12.735917796150305,6900
2010-10-29,12.335874557495117,12.42315730392714,12.314054911371255,12.42315730392714,13700
2010-11-01,12.204955101013184,12.379519243497509,12.117672336114781,12.372245564146601,8000
2010-11-02,12.48134708404541,12.517714090877538,12.306782954088906,12.306782954088906,7700
2010-11-03,12.583171844482422,12.583171844482422,12.364967097683376,12.45952211801311,13500
2010-11-04,12.808655738830566,12.808655738830566,12.699551943334228,12.786834702268822,16000
2010-11-05,12.71410083770752,12.845024298277028,12.655912787155799,12.845024298277028,6800
2010-11-08,12.7213716506958,12.772286010041,12.641362578974919,12.641362578974919,8800
2010-11-09,12.524985313415527,12.90320821447037,12.524985313415527,12.90320821447037,10600
2010-11-10,12.539529800415039,12.619538846231737,12.36496574461553,12.619538846231737,6000
2010-11-11,12.219498634338379,12.437704809391118,12.175857954252715,12.437704809391118,9100
2010-11-12,11.921286582946777,12.175859798750343,11.877645896250067,12.059483709350841,20000
2010-11-15,11.94310474395752,12.095847804270477,11.94310474395752,11.98674542014521,12500
2010-11-16,11.59398078918457,11.91401509385866,11.550340094466272,11.91401509385866,13500
2010-11-17,11.397594451904297,11.528517902422733,11.346680084994338,11.528517902422733,12500
2010-11-18,11.59398078918457,11.637622177559205,11.557613774804766,11.637622177559205,12500
2010-11-19,11.659441947937012,11.659441947937012,11.477603427572946,11.659441947937012,9000
2010-11-22,11.470328330993652,11.6594398024483,11.368498917058966,11.6594398024483,17300
2010-11-23,11.244851112365723,11.332133185023112,11.157569039708331,11.273945136584851,12000
2010-11-24,11.339402198791504,11.433957912011929,11.244846485571077,11.433957912011929,22900
2010-11-26,11.208480834960938,11.28848990343387,11.208480834960938,11.252122208096727,4600
2010-11-29,11.033918380737305,11.150294468304665,10.852080570499256,11.150294468304665,29600
2010-11-30,10.815711975097656,10.961182072524283,10.793891633897697,10.961182072524283,42800
2010-12-01,11.012097358703613,11.077558383681641,10.917541619971587,10.917541619971587,15300
2010-12-02,11.281216621398926,11.281216621398926,10.983002757753486,10.983002757753486,10400
2010-12-03,11.426689147949219,11.448509493102046,11.143021886337408,11.143021886337408,11900
2010-12-06,11.492149353027344,11.528517052563313,11.383046254419435,11.412140275316977,19800
2010-12-07,11.419412612915039,11.572156378103685,11.375771933521763,11.50669466535768,24800
2010-12-08,11.426689147949219,11.470330531911138,11.281219024169932,11.281219024169932,35700
2010-12-09,11.513969421386719,11.521243099852118,11.426687360770403,11.433961039235802,14400
2010-12-10,11.659441947937012,11.659441947937012,11.528518490737389,11.528518490737389,13400
2010-12-13,11.63762092590332,11.753997024177352,11.63762092590332,11.659441964571897,19900
2010-12-14,11.673986434936523,11.783090226934636,11.637619429145381,11.775816548313939,19300
2010-12-15,11.492149353027344,11.732174505189924,11.470329010768232,11.615799115255935,15700
2010-12-16,11.57215690612793,11.673985625129294,11.441233474662035,11.673985625129294,19100
2010-12-17,11.492149353027344,11.666714172068762,11.455781653491375,11.666714172068762,15700
2010-12-20,11.469444274902344,11.615924906429084,11.425500434681695,11.615924906429084,10500
2010-12-21,11.615925788879395,11.674518045941285,11.4767693529761,11.4767693529761,13700
2010-12-22,11.615925788879395,11.645221917410339,11.550010023540866,11.645221917410339,10600
2010-12-23,11.571980476379395,11.608600807013211,11.484092101943059,11.520711734102166,24600
2010-12-27,11.542686462402344,11.615926438588813,11.403529320240825,11.425501941724121,22800
2010-12-28,11.46212387084961,11.593956832191834,11.40353159880306,11.593956832191834,20500
2010-12-29,11.584720611572266,11.621427725006397,11.533331072842458,11.570038186276587,20600
2010-12-30,11.614086151123047,11.665476389933383,11.503965511056528,11.503965511056528,24000
2010-12-31,11.628771781921387,11.67281976738603,11.53333354657452,11.53333354657452,14400
2011-01-03,11.797622680664062,11.871036917808217,11.63611247915501,11.63611247915501,21200
2011-01-04,11.753576278686523,11.834332090428287,11.68750359639968,11.753576278686523,21500
2011-01-05,11.724206924438477,11.768255598413244,11.614085589566516,11.672816688112926,27800
2011-01-06,11.672820091247559,11.849013438254813,11.599406546726264,11.849013438254813,13600
2011-01-07,11.57738208770752,11.709526742582664,11.45991916096392,11.709526742582664,12900
2011-01-10,11.709525108337402,11.709525108337402,11.48928311411021,11.48928311411021,21700
2011-01-11,11.834328651428223,11.834328651428223,11.7021826251254,11.746231300559675,12800
2011-01-12,12.113303184509277,12.113303184509277,11.834330757586555,11.834330757586555,16700
2011-01-13,12.150008201599121,12.23076399492626,12.07659537158533,12.113301786592226,20100
2011-01-14,12.091277122497559,12.135326500909118,12.010522729262988,12.010522729262988,14200
2011-01-18,12.451009750366211,12.480376013110323,11.988502314230262,11.988502314230262,18400
2011-01-19,12.326203346252441,12.597834187444958,12.304178656320605,12.597834187444958,58200
2011-01-20,12.304179191589355,12.333544045849237,12.179375410399663,12.245448082809505,18000
2011-01-21,12.340886116027832,12.45834833840893,12.282155004837282,12.370252371753178,5500
2011-01-24,12.641885757446289,12.649227322841964,12.421644396617705,12.421644396617705,17000
2011-01-25,12.38493537902832,12.663907804402143,12.348227559729049,12.663907804402143,33400
2011-01-26,12.245448112487793,12.370251893979962,12.179375439917816,12.260131239783362,41800
2011-01-27,12.318861961364746,12.333543687938592,12.201399747213715,12.201399747213715,9600
2011-01-28,11.915083885192871,12.34822630716688,11.915083885192871,12.34822630716688,20200
2011-01-31,12.105957984924316,12.179372201622442,11.96647111322385,12.179372201622442,27900
2011-02-01,12.399616241455078,12.42898249484582,12.201399632107684,12.26013073862914,16600
2011-02-02,12.69327163696289,12.69327163696289,12.311518790679827,12.311518790679827,14300
2011-02-03,12.590494155883789,12.759345931790161,12.384935959218708,12.759345931790161,17800
2011-02-04,12.458349227905273,12.656567267423224,12.318863704031376,12.656567267423224,9100
2011-02-07,12.597834587097168,12.693273512902792,12.568469733183177,12.605176150640682,51000
2011-02-08,12.517078399658203,12.627200449130994,12.45834729339406,12.627200449130994,14700
2011-02-09,12.48037338256836,12.575810915849988,12.414300705581006,12.414300705581006,8700
2011-02-10,12.38493537902832,12.3996171064879,12.348227559729049,12.370252251308612,11600
2011-02-11,12.517078399658203,12.553786216235808,12.28215397460163,12.348226644181295,12200
2011-02-14,12.737318992614746,12.737318992614746,12.546442578746895,12.634538523449107,104100
2011-02-15,12.685930252075195,12.832757302520905,12.649222439268856,12.832757302520905,28700
2011-02-16,12.906172752380371,12.913514315638189,12.744662561488425,12.86212477309348,37500
2011-02-17,13.03831958770752,13.053002715909237,12.847443121865723,12.847443121865723,22300
2011-02-18,13.148438453674316,13.273242225830343,13.126413764378553,13.14109689057573,20300
2011-02-22,12.737318992614746,12.994268065139153,12.700611182105662,12.97958494093552,21000
2011-02-23,12.553787231445312,12.840101222604371,12.443666573327224,12.825418094785922,19800
2011-02-24,12.788713455200195,12.8327614445252,12.619861662570733,12.759347195476636,26400
2011-02-25,12.774028778076172,12.928198822430245,12.744663922169783,12.906174130305331,11600
2011-02-28,12.612518310546875,13.05300234216486,12.568470327463116,13.05300234216486,17100
2011-03-01,12.473029136657715,12.64922243732137,12.443664286677047,12.561126487119482,19400
2011-03-02,12.48037338256836,12.553787623694326,12.40695914144239,12.553787623694326,10500
2011-03-03,12.517078399658203,12.752004224974803,12.480371983340625,12.539103089604767,13000
2011-03-04,12.443666458129883,12.480372877076055,12.38493534765993,12.443666458129883,34700
2011-03-07,12.296834945678711,12.67124620757831,12.186714315769365,12.67124620757831,55200
2011-03-08,12.304179191589355,12.37759342762919,12.120644301619812,12.311520755219346,43800
2011-03-09,12.414299011230469,12.473030116063363,12.392274321820636,12.399615884957246,84800
2011-03-10,12.0252046585083,12.318861585178395,11.973815116419035,12.318861585178395,62400
2011-03-11,11.973816871643066,12.003183128718833,11.826989787044857,12.003183128718833,112800
2011-03-14,12.539104461669922,12.546446025788777,12.032547739550266,12.091278852240938,125200
2011-03-15,13.141096115112305,13.16312080310838,12.54644354181731,12.627199330876348,161300
2011-03-16,12.71529483795166,13.067681432013819,12.524418416103027,13.067681432013819,82400
2011-03-17,12.950220108032227,13.089707002693556,12.891489005057975,13.082365439789282,37200
2011-03-18,12.854780197143555,13.141094095796824,12.854780197143555,13.141094095796824,32500
2011-03-21,13.060342788696289,13.082366078223929,12.950220740018027,13.016293409120978,44100
2011-03-22,12.913514137268066,13.053001036719886,12.869466158589594,13.001610094625008,21700
2011-03-23,13.09704875946045,13.11173188548634,12.73732057338596,12.73732057338596,17800
2011-03-24,13.207173347473145,13.23653960829297,13.082369539509658,13.185148651858276,22500
2011-03-25,13.207173347473145,13.265904468852408,13.163125356503793,13.163125356503793,19100
2011-03-28,13.552218437194824,13.625632688586661,13.36134334394058,13.36134334394058,24800
2011-03-29,13.654991149902344,13.662332710874272,13.464114765410919,13.55955225752684,17700
2011-03-30,13.80916690826416,13.83119160262954,13.669681378064338,13.721070931323252,250200
2011-03-31,13.838530540466309,13.860553830390726,13.76511630677815,13.838530540466309,73100
2011-04-01,13.779800415039062,13.933969056530875,13.699044612204222,13.933969056530875,141200
2011-04-04,13.816507339477539,13.948652694307345,13.713728241392221,13.941311130121225,59100
2011-04-05,13.757773399353027,13.860552476319686,13.706383860869698,13.772456524708238,44100
2011-04-06,13.662338256835938,13.8018237711453,13.596265581527229,13.8018237711453,22800
2011-04-07,13.486144065856934,13.58892315413539,13.420071394746483,13.58892315413539,41500
2011-04-08,13.508167266845703,13.610947754705455,13.405388179246001,13.508167266845703,20600
2011-04-11,13.368682861328125,13.581584040026463,13.331976437540286,13.581584040026463,22500
2011-04-12,13.236536026000977,13.361339800187984,13.13375554120814,13.361339800187984,95300
2011-04-13,13.317289352416992,13.486142492365065,13.295266064789775,13.486142492365065,48900
2011-04-14,13.258559226989746,13.33197345842083,13.10439060121847,13.33197345842083,186100
2011-04-15,13.104392051696777,13.207171146920546,13.053002504084892,13.207171146920546,9100
2011-04-18,12.663908004760742,12.920857142880381,12.48037310614102,12.920857142880381,59900
2011-04-19,12.707955360412598,12.766686469058396,12.605176270347473,12.656565815380036,15900
2011-04-20,12.884146690368652,12.979585602295456,12.80339230365351,12.979585602295456,11300
2011-04-21,12.920856475830078,13.008952438473829,12.862125367314217,13.008952438473829,12700
2011-04-25,12.935540199279785,13.023636165984264,12.898832379602798,13.023636165984264,31000
