Date,ABBV,BAC,COST,CRM,CVX,HD,JNJ,JPM,KO,LLY,MA,MRK,NFLX,ORCL,PG,TMUS,UNH,V,WMT,XOM
2021-08-12,101.01998138427734,38.32963180541992,425.6599426269531,247.01034545898438,88.16478729248047,304.656005859375,157.3551788330078,147.09716796875,50.771827697753906,254.4439239501953,354.66046142578125,67.90626525878906,510.7200012207031,85.39900207519531,131.11215209960938,141.54275512695312,384.5316162109375,225.7281494140625,47.29130172729492,50.445823669433594
2021-08-13,101.75379180908203,37.85676193237305,428.01123046875,250.16273498535156,87.58069610595703,302.19342041015625,158.2982177734375,145.45152282714844,51.12019348144531,255.15847778320312,355.4148864746094,68.5135269165039,515.9199829101562,85.94100952148438,131.74501037597656,141.73831176757812,388.0457763671875,226.56564331054688,47.4404182434082,49.935646057128906
2021-08-16,103.43978881835938,37.547576904296875,432.8282470703125,247.8158416748047,86.68736267089844,305.5955505371094,159.7262725830078,144.4969024658203,51.343502044677734,260.6922302246094,356.2084655761719,69.59410095214844,517.9199829101562,86.35939025878906,132.6622314453125,137.6212921142578,395.187744140625,229.2047576904297,47.82746887207031,49.205570220947266
2021-08-17,104.53173828125,37.36570358276367,432.3312072753906,245.61813354492188,86.52416229248047,292.5527038574219,161.19024658203125,142.75125122070312,51.164852142333984,263.3673095703125,355.88525390625,70.39783477783203,518.9099731445312,86.48301696777344,132.88235473632812,137.56263732910156,399.5165710449219,228.39646911621094,47.811614990234375,48.87131881713867
2021-08-18,102.46137237548828,37.092899322509766,426.4723815917969,249.82461547851562,84.18235778808594,293.2823791503906,159.14248657226562,141.4511260986328,50.4681282043457,259.3208312988281,353.6512756347656,69.46907806396484,521.8699951171875,84.57173156738281,131.4331817626953,136.7412109375,395.2920227050781,225.57235717773438,47.30400085449219,47.842166900634766
2021-08-19,103.02045440673828,36.54728317260742,434.1663513183594,251.6643524169922,82.0843505859375,294.513671875,160.3819122314453,140.2691650390625,50.78968811035156,261.13641357421875,350.0848693847656,70.0674057006836,543.7100219726562,84.35304260253906,132.98326110839844,137.7777862548828,405.3040466308594,225.513916015625,47.62442398071289,46.38201141357422
2021-08-20,103.79792785644531,36.71096420288086,438.68707275390625,254.7073516845703,82.0930404663086,300.29638671875,161.163330078125,140.6692352294922,50.593177795410156,261.62896728515625,347.811767578125,70.26386260986328,546.8800048828125,84.57173156738281,133.074951171875,138.67745971679688,407.0279846191406,225.30938720703125,48.049556732177734,46.39080810546875
2021-08-23,104.26966857910156,37.202022552490234,434.80670166015625,259.0729675292969,84.20848083496094,298.92822265625,160.4676513671875,142.46942138671875,50.41453170776367,258.6448974609375,353.7100830078125,69.99595642089844,553.3300170898438,84.7428970336914,132.39625549316406,139.39132690429688,402.90753173828125,228.01666259765625,47.7322998046875,48.299560546875
2021-08-24,104.5492172241211,37.72035598754883,431.80560302734375,258.2177429199219,85.17478942871094,296.33782958984375,158.46189880371094,143.351318359375,50.03043746948242,253.76785278320312,354.4645080566406,69.40657043457031,553.4099731445312,84.2009048461914,131.3231201171875,139.3522186279297,401.0605773925781,228.1140899658203,47.240535736083984,48.69539260864258
2021-08-25,105.17819213867188,38.32963180541992,431.27032470703125,259.4011535644531,85.75808715820312,295.4075012207031,157.4138641357422,146.30618286132812,50.08403015136719,254.8301544189453,351.8386535644531,68.82609558105469,547.5800170898438,84.2674560546875,130.8553466796875,136.77052307128906,397.5842590332031,226.50723266601562,47.25957489013672,48.78335189819336
2021-08-26,105.17819213867188,38.22960662841797,429.43524169921875,266.3025817871094,84.63506317138672,293.218505859375,156.57359313964844,147.06080627441406,49.61061096191406,252.36749267578125,345.7248229980469,68.37957763671875,550.1199951171875,84.3625259399414,130.62606811523438,134.54090881347656,394.8467712402344,224.49131774902344,46.748779296875,48.12363815307617
